"Start time","End time","Rental place","Return place","PAÍS"
"10/26/2023 17:54","10/26/2023 18:02","Churruca","Las Canteras - Luis Morote","Dinamarca"
"10/26/2023 17:59","10/26/2023 18:15","Torre Woermann","Oficina de la Sitycleta","Finlandia"
"10/26/2023 18:03","10/26/2023 18:07","Plaza de la feria ","San Telmo","Austria"
"10/26/2023 18:05","10/26/2023 18:08","Parque Santa Catalina","Torre Woermann","Francia"
"10/26/2023 18:21","10/26/2023 18:24","Castillo de la Luz","Torre Woermann","Reino Unido"
"10/26/2023 18:26","10/26/2023 18:40","IES Mesa y López","Parque Santa Catalina","Italia"
"10/26/2023 18:27","10/26/2023 18:45","Plaza de la feria ","Base Naval","Alemania"
"10/26/2023 18:28","10/26/2023 18:39","Churruca","Mercado Central","Francia"
"10/26/2023 18:38","10/26/2023 18:49","Castillo de Mata (elect.)","Plaza de España (elect.)","Países Bajos"
"10/26/2023 18:43","10/26/2023 18:47","San Telmo","Plaza de la feria ","Austria"
"10/26/2023 18:47","10/26/2023 18:56","Churruca","Torre Las Palmas","Lituania"
"10/26/2023 18:55","10/26/2023 19:17","Obelisco","Parque Santa Catalina","Alemania"
"10/26/2023 18:55","10/26/2023 19:17","Obelisco","Parque Santa Catalina","Alemania"
"10/26/2023 18:57","10/26/2023 19:06","Base Naval","Mercado Central","Alemania"
"10/26/2023 18:57","10/26/2023 19:04","Plazoleta de Farray","Churruca","Eslovenia"
"10/26/2023 18:58","10/26/2023 19:18","Plaza O'Shanahan","Churruca","Países Bajos"
"10/26/2023 19:01","10/26/2023 19:15","Oficina de la Sitycleta","Torre Woermann","Finlandia"
"10/26/2023 19:02","10/26/2023 19:14","Service Car 2970LZF","Ayuntamiento","Bélgica"
"10/26/2023 19:10","10/26/2023 19:40","Plazoleta de Farray","Plazoleta de Farray","Irlanda"
"10/26/2023 19:13","10/26/2023 19:45","Plaza del Pilar","Las Canteras - Luis Morote","Rep. Checa"
"10/26/2023 19:18","10/26/2023 19:34","Oficina de la Sitycleta","Las Canteras - Luis Morote","Francia"
"10/26/2023 19:36","10/26/2023 19:39","Churruca","Plaza del Pilar","Alemania"
"10/26/2023 19:38","10/26/2023 19:56","Plaza de España (elect.)","Cabildo de Gran Canaria","Suecia"
"10/26/2023 19:48","10/26/2023 19:55","Plazoleta de Farray","Mercado Central","Francia"
"10/26/2023 19:56","10/26/2023 19:59","Churruca","Plazoleta de Farray","Austria"
"10/26/2023 20:13","10/26/2023 20:18","Plaza del Pilar","Plazoleta de Farray","Alemania"
"10/26/2023 20:14","10/26/2023 20:32","Mercado Central","Cabildo de Gran Canaria","Francia"
"10/26/2023 20:20","10/26/2023 20:29","Plaza Manuel Becerra","Parque Santa Catalina","Alemania"
"10/26/2023 20:32","10/26/2023 20:59","Churruca","San Telmo","Rep. Checa"
"10/26/2023 20:33","10/26/2023 20:59","Churruca","San Telmo","Rep. Checa"
"10/26/2023 20:39","10/26/2023 20:45","Plaza del Pilar","Plazoleta de Farray","Polonia"
"10/26/2023 20:39","10/26/2023 20:45","Plaza del Pilar","Plazoleta de Farray","Polonia"
"10/26/2023 20:45","10/26/2023 20:50","Churruca","Plazoleta de Farray","Eslovenia"
"10/26/2023 20:58","10/26/2023 21:14","Las Canteras - Luis Morote","Plaza de América","Irlanda"
"10/26/2023 21:23","10/26/2023 21:53","Plaza de la feria ","Churruca","Alemania"
"10/26/2023 21:24","10/27/2023 11:39","Plaza de la feria ","Churruca","Alemania"
"10/26/2023 21:45","10/27/2023 9:14","Plaza de España (elect.)","San Telmo","Alemania"
"10/26/2023 21:59","10/26/2023 22:21","San Telmo","Torre Woermann","Suecia"
"10/26/2023 22:03","10/26/2023 22:16","Plaza de España (elect.)","Plaza de la feria ","Italia"
"10/27/2023 7:38","10/27/2023 7:44","Churruca","Plaza del Pilar","Reino Unido"
"10/27/2023 8:11","10/27/2023 8:21","Plazoleta de Farray","Plaza del Pilar","Polonia"
"10/27/2023 8:11","10/27/2023 8:22","Plazoleta de Farray","Plaza del Pilar","Polonia"
"10/27/2023 8:21","10/27/2023 8:41","León y Castillo","Plaza de la feria ","Reino Unido"
"10/27/2023 8:37","10/27/2023 8:54","Churruca","Plaza de la feria ","Países Bajos"
"10/27/2023 9:14","10/27/2023 9:20","Mercado Central","Churruca","Países Bajos"
"10/27/2023 9:39","10/27/2023 9:49","Intermodal El Rincón","Plazoleta de Farray","Polonia"
"10/27/2023 9:40","10/27/2023 9:49","Intermodal El Rincón","Plazoleta de Farray","Polonia"
"10/27/2023 9:45","10/27/2023 10:39","Las Canteras - Luis Morote","Plaza Manuel Becerra","Rep. Checa"
"10/27/2023 9:47","10/27/2023 10:33","Las Canteras - Luis Morote","C.C. El Muelle","Finlandia"
"10/27/2023 10:00","10/27/2023 10:16","Mercado Central","Obelisco","Italia"
"10/27/2023 10:01","10/27/2023 10:04","Plazoleta de Farray","Churruca","Alemania"
"10/27/2023 10:10","10/27/2023 10:17","Ayuntamiento","Base Naval","Lituania"
"10/27/2023 10:21","10/27/2023 10:27","Parque Santa Catalina","Plazoleta de Farray","Dinamarca"
"10/27/2023 10:21","10/27/2023 11:42","Plaza de España (elect.)","Castillo de Mata (elect.)","Italia"
"10/27/2023 10:31","10/27/2023 10:37","Base Naval","Ayuntamiento","Lituania"
"10/27/2023 10:36","10/27/2023 10:52","Ayuntamiento","Churruca","Alemania"
"10/27/2023 10:41","10/27/2023 10:48","Plaza de la feria ","Teatro Pérez Galdós","Austria"
"10/27/2023 10:41","10/27/2023 10:49","Plaza de la feria ","Teatro Pérez Galdós","Eslovenia"
"10/27/2023 10:53","10/27/2023 10:55","Plazoleta de Farray","Plazoleta de Farray","Italia"
"10/27/2023 10:56","10/27/2023 11:00","Plazoleta de Farray","Mercado Central","Italia"
"10/27/2023 11:11","10/27/2023 11:25","Plazoleta de Farray","San Telmo","Polonia"
"10/27/2023 11:15","10/27/2023 11:39","Estadio Gran Canaria","Oficina de la Sitycleta","Italia"
"10/27/2023 11:21","10/27/2023 11:33","Churruca","Torre Woermann","Alemania"
"10/27/2023 11:40","10/27/2023 11:49","Oficina Sítycleta (elect.)","Plaza de España (elect.)","Italia"
"10/27/2023 11:48","10/27/2023 12:05","Plaza de la feria ","Ayuntamiento","USA / Canada"
"10/27/2023 11:49","10/27/2023 12:05","Plaza de la feria ","Ayuntamiento","USA / Canada"
"10/27/2023 11:55","10/27/2023 12:12","Obelisco","Mercado Central","Italia"
"10/27/2023 11:56","10/27/2023 12:03","Teatro Pérez Galdós","Plaza de la feria ","Austria"
"10/27/2023 11:56","10/27/2023 12:03","Teatro Pérez Galdós","Plaza de la feria ","Eslovenia"
"10/27/2023 11:56","10/27/2023 12:00","Parque Santa Catalina","C.C. El Muelle","Italia"
"10/27/2023 12:06","10/27/2023 12:44","Castillo de Mata (elect.)","Plaza de España (elect.)","Italia"
"10/27/2023 12:30","10/27/2023 12:42","Plaza O'Shanahan","Base Naval","Francia"
"10/27/2023 12:40","10/27/2023 12:57","Churruca","León y Castillo","Suiza"
"10/27/2023 12:56","10/27/2023 12:59","Plaza de la feria ","León y Castillo","Italia"
"10/27/2023 13:14","10/27/2023 13:24","Churruca","Parque del Estadio Insular","Alemania"
"10/27/2023 13:14","10/27/2023 13:51","Castillo de la Luz","C.C. El Muelle","Alemania"
"10/27/2023 13:15","10/27/2023 13:40","Castillo de la Luz","Torre Woermann","Alemania"
"10/27/2023 13:28","10/27/2023 14:11","Intermodal El Rincón","Gabinete Literario","Eslovenia"
"10/27/2023 13:29","10/27/2023 14:11","Intermodal El Rincón","Gabinete Literario","Eslovenia"
"10/27/2023 13:30","10/27/2023 13:38","C.C. El Muelle","Plazoleta de Farray","Italia"
"10/27/2023 13:37","10/27/2023 13:46","Parque del Estadio Insular","IES Mesa y López","Italia"
"10/27/2023 13:41","10/27/2023 13:50","Torre Woermann","C.C. El Muelle","Alemania"
"10/27/2023 13:45","10/27/2023 14:00","Ayuntamiento","Las Canteras - Luis Morote","Lituania"
"10/27/2023 13:48","10/27/2023 14:04","Hotel Santa Catalina","Hotel Santa Catalina","USA / Canada"
"10/27/2023 13:50","10/27/2023 14:03","Hotel Santa Catalina","Hotel Santa Catalina","USA / Canada"
"10/27/2023 14:03","10/27/2023 14:27","León y Castillo","Churruca","Suiza"
"10/27/2023 14:13","10/27/2023 14:19","Parque del Estadio Insular","Piscina Julio Navarro","Dinamarca"
"10/27/2023 14:15","10/27/2023 14:24","Plaza de España (elect.)","Oficina Sítycleta (elect.)","Italia"
"10/27/2023 14:24","10/27/2023 15:35","C.C. El Muelle","Teatro Pérez Galdós","Alemania"
"10/27/2023 14:25","10/27/2023 14:39","Oficina de la Sitycleta","Escaleritas HiperDino","Italia"
"10/27/2023 14:25","10/27/2023 15:35","C.C. El Muelle","Teatro Pérez Galdós","Alemania"
"10/27/2023 14:39","10/27/2023 14:49","Escaleritas HiperDino","Estadio Gran Canaria","Italia"
"10/27/2023 14:43","10/27/2023 14:50","Castillo de la Luz","Parque Santa Catalina","Italia"
"10/27/2023 14:50","10/27/2023 14:54","Churruca","Plazoleta de Farray","Países Bajos"
"10/27/2023 14:52","10/27/2023 14:56","Churruca","Plaza del Pilar","Reino Unido"
"10/27/2023 14:56","10/27/2023 15:02","Castillo de la Luz","Parque Santa Catalina","Italia"
"10/27/2023 14:58","10/27/2023 15:25","San Bernardo","Las Canteras - Luis Morote","Reino Unido"
"10/27/2023 15:02","10/27/2023 15:23","Parque Santa Catalina","C.C. El Muelle","Italia"
"10/27/2023 15:13","10/27/2023 15:14","Churruca","Churruca","Polonia"
"10/27/2023 15:23","10/27/2023 15:32","Plaza de España","Plaza de América","Polonia"
"10/27/2023 15:39","10/27/2023 15:56","San Telmo","Plazoleta de Farray","Polonia"
"10/27/2023 15:53","10/27/2023 16:00","Churruca","Base Naval","Alemania"
"10/27/2023 16:08","10/27/2023 16:13","Plazoleta de Farray","Mercado Central","Países Bajos"
"10/27/2023 16:10","10/27/2023 16:29","Plaza del Pilar","Plaza del Pilar","Alemania"
"10/27/2023 16:23","10/27/2023 16:30","C.C. El Muelle","Castillo de la Luz","Italia"
"10/27/2023 16:25","10/27/2023 16:31","Piscina Julio Navarro","Parque del Estadio Insular","Dinamarca"
"10/27/2023 16:31","10/27/2023 16:51","Mercado Central","Churruca","Países Bajos"
"10/27/2023 16:32","10/27/2023 16:42","C.C. La Minilla","Plaza de España","Suecia"
"10/27/2023 16:32","10/27/2023 16:43","C.C. La Minilla","Plaza del Pilar","Francia"
"10/27/2023 16:32","10/27/2023 16:39","Cabildo de Gran Canaria","León y Castillo","Suecia"
"10/27/2023 16:35","10/27/2023 16:37","Plaza de España","Plazoleta de Farray","Alemania"
"10/27/2023 16:55","10/27/2023 16:59","Plaza de América","Plaza del Pilar","Italia"
"10/27/2023 17:02","10/27/2023 17:05","Plazoleta de Farray","Churruca","Alemania"
"10/27/2023 17:04","10/27/2023 17:11","Parque Santa Catalina","Castillo de la Luz","Italia"
"10/27/2023 17:17","10/27/2023 17:38","Las Canteras - Luis Morote","San Bernardo","Reino Unido"
"10/27/2023 17:27","10/27/2023 17:58","Torre Woermann","Intermodal El Rincón","Italia"
"10/27/2023 17:30","10/27/2023 18:09","Castillo de la Luz","Castillo de la Luz","Italia"
"10/27/2023 17:45","10/27/2023 18:15","Teatro Pérez Galdós","Torre Woermann","Alemania"
"10/27/2023 17:45","10/27/2023 18:15","Teatro Pérez Galdós","Torre Woermann","Alemania"
"10/27/2023 17:53","10/27/2023 18:22","Plaza de España (elect.)","Castillo de la Luz","Polonia"
"10/27/2023 17:57","10/27/2023 18:21","Las Canteras - Luis Morote","Churruca","Finlandia"
"10/27/2023 18:00","10/27/2023 18:24","Plaza de España","San Telmo","Rumanía"
"10/27/2023 18:02","10/27/2023 18:11","Torre Woermann","Churruca","Francia"
"10/27/2023 18:03","10/27/2023 18:21","Plaza O'Shanahan","Mercado Central","Francia"
"10/27/2023 18:11","10/27/2023 18:21","Plaza del Pilar","Parque Santa Catalina","Alemania"
"10/27/2023 18:16","10/27/2023 18:33","Plaza de la feria ","Plaza de España (elect.)","Francia"
"10/27/2023 18:16","10/27/2023 18:26","C.C. El Muelle","Ayuntamiento","Lituania"
"10/27/2023 18:23","10/27/2023 18:27","Churruca","Plaza del Pilar","Reino Unido"
"10/27/2023 18:23","10/27/2023 18:30","Plazoleta de Farray","Plaza del Pilar","Polonia"
"10/27/2023 18:25","10/27/2023 18:28","Base Naval","Plaza de España","Alemania"
"10/27/2023 18:29","10/27/2023 18:49","Plaza de España (elect.)","Las Canteras - Luis Morote","Alemania"
"10/27/2023 18:30","10/27/2023 18:38","Churruca","Las Canteras - Luis Morote","Finlandia"
"10/27/2023 18:31","10/27/2023 18:39","Parque del Estadio Insular","Plazoleta de Farray","Dinamarca"
"10/27/2023 18:36","10/27/2023 18:43","León y Castillo","Cabildo de Gran Canaria","Suecia"
"10/27/2023 18:37","10/27/2023 18:50","Base Naval","Churruca","Países Bajos"
"10/27/2023 18:48","10/27/2023 19:03","León y Castillo","Las Canteras - Luis Morote","Austria"
"10/27/2023 18:56","10/27/2023 19:00","Churruca","Plaza del Pilar","Polonia"
"10/27/2023 19:04","10/27/2023 19:27","Churruca","Piscina Julio Navarro","Austria"
"10/27/2023 19:06","10/27/2023 19:28","Churruca","Piscina Julio Navarro","Austria"
"10/27/2023 19:17","10/27/2023 19:25","Plazoleta de Farray","Torre Woermann","Países Bajos"
"10/27/2023 19:28","10/27/2023 19:32","Plaza del Pilar","Churruca","Reino Unido"
"10/27/2023 19:32","10/27/2023 20:02","Plazoleta de Farray","Plazoleta de Farray","Irlanda"
"10/27/2023 19:33","10/27/2023 19:53","Plaza del Pilar","Plaza O'Shanahan","Francia"
"10/27/2023 19:41","10/27/2023 19:45","Plazoleta de Farray","Churruca","Eslovenia"
"10/27/2023 19:44","10/27/2023 19:49","Churruca","Plazoleta de Farray","Francia"
"10/27/2023 19:52","10/27/2023 20:38","Base Naval","Cabildo de Gran Canaria","Francia"
"10/27/2023 20:00","10/27/2023 20:10","Intermodal El Rincón","Plazoleta de Farray","Polonia"
"10/27/2023 20:01","10/27/2023 20:09","Intermodal El Rincón","Plazoleta de Farray","Polonia"
"10/27/2023 20:02","10/27/2023 20:14","Churruca","Mercado Central","Países Bajos"
"10/27/2023 20:18","10/27/2023 20:40","Piscina Julio Navarro","Las Canteras - Luis Morote","Austria"
"10/27/2023 20:19","10/27/2023 20:41","Piscina Julio Navarro","Las Canteras - Luis Morote","Austria"
"10/27/2023 21:03","10/27/2023 21:06","Plaza del Pilar","Churruca","Reino Unido"
"10/27/2023 21:32","10/27/2023 21:40","Mercado Central","Parque del Estadio Insular","Dinamarca"
"10/27/2023 21:35","10/27/2023 21:40","Churruca","Plazoleta de Farray","Eslovenia"
"10/27/2023 22:03","10/27/2023 22:26","C.C. El Muelle","Plaza de la feria ","Italia"
"10/27/2023 22:17","10/27/2023 22:24","Torre Woermann","Plaza Manuel Becerra","Rep. Checa"
"10/27/2023 22:18","10/27/2023 22:25","Torre Woermann","Plaza Manuel Becerra","Rep. Checa"
"10/27/2023 22:43","10/27/2023 22:56","C.C. La Minilla","Plaza O'Shanahan","Italia"
"10/27/2023 22:49","10/27/2023 23:13","Estadio Gran Canaria","P. de Chil con Góngora","Italia"
"10/27/2023 22:49","10/27/2023 23:14","Estadio Gran Canaria","P. de Chil con Góngora","Finlandia"
"10/28/2023 7:41","10/28/2023 7:51","IES Mesa y López","Intermodal El Rincón","Polonia"
"10/28/2023 8:38","10/28/2023 8:51","Castillo de la Luz","Plaza del Pilar","Italia"
"10/28/2023 8:54","10/28/2023 9:06","Plaza de América","Parque Santa Catalina","Irlanda"
"10/28/2023 9:04","10/28/2023 9:09","Las Canteras - Luis Morote","Churruca","Dinamarca"
"10/28/2023 9:31","10/28/2023 9:39","Cabildo de Gran Canaria","Oficina de la Sitycleta","Suecia"
"10/28/2023 9:33","10/28/2023 9:42","Ayuntamiento","San Telmo","Bélgica"
"10/28/2023 10:10","10/28/2023 10:14","Plazoleta de Farray","Churruca","Francia"
"10/28/2023 10:11","10/28/2023 10:15","Churruca","Plaza del Pilar","Reino Unido"
"10/28/2023 10:13","10/28/2023 10:37","Plaza de España","San Telmo","Austria"
"10/28/2023 10:13","10/28/2023 10:36","Plaza de España","San Telmo","Austria"
"10/28/2023 10:23","10/28/2023 10:37","Parque Santa Catalina","Plaza de América","Irlanda"
"10/28/2023 10:24","10/28/2023 11:15","Plaza de España (elect.)","Plaza de España","Italia"
"10/28/2023 10:27","10/28/2023 10:30","Plaza Manuel Becerra","Castillo de la Luz","Rep. Checa"
"10/28/2023 10:27","10/28/2023 10:50","Plaza Manuel Becerra","León y Castillo","Rep. Checa"
"10/28/2023 10:31","10/28/2023 10:50","Castillo de la Luz","León y Castillo","Rep. Checa"
"10/28/2023 10:32","10/28/2023 10:45","Mercado Central","San Telmo","Países Bajos"
"10/28/2023 10:38","10/28/2023 10:48","Churruca","C.C. El Muelle","Francia"
"10/28/2023 10:40","10/28/2023 10:43","Torre Woermann","C.C. El Muelle","Francia"
"10/28/2023 10:47","10/28/2023 10:58","IES Mesa y López","Intermodal El Rincón","Alemania"
"10/28/2023 11:02","10/28/2023 11:23","San Bernardo","Las Canteras - Luis Morote","Reino Unido"
"10/28/2023 11:25","10/28/2023 11:40","Plaza O'Shanahan","Plaza de España","Italia"
"10/28/2023 11:26","10/28/2023 11:37","Plaza de la feria ","Teatro Pérez Galdós","Rep. Checa"
"10/28/2023 11:27","10/28/2023 11:37","Plaza de la feria ","Teatro Pérez Galdós","Rep. Checa"
"10/28/2023 11:37","10/28/2023 11:52","León y Castillo","Plazoleta de Farray","Eslovenia"
"10/28/2023 11:37","10/28/2023 12:17","Plaza del Pilar","Canódromo","Portugal"
"10/28/2023 11:39","10/28/2023 11:43","Plazoleta de Farray","Plazoleta de Farray","Irlanda"
"10/28/2023 11:44","10/28/2023 12:16","San Telmo","C.C. El Muelle","USA / Canada"
"10/28/2023 11:46","10/28/2023 12:16","San Telmo","C.C. El Muelle","USA / Canada"
"10/28/2023 11:53","10/28/2023 12:03","Oficina de la Sitycleta","Oficina Sagulpa","Países Bajos"
"10/28/2023 11:53","10/28/2023 11:57","Churruca","Plazoleta de Farray","Francia"
"10/28/2023 11:58","10/28/2023 12:01","Plazoleta de Farray","Plazoleta de Farray","Italia"
"10/28/2023 12:01","10/28/2023 12:13","Plazoleta de Farray","C.C. El Muelle","Italia"
"10/28/2023 12:14","10/28/2023 12:38","Muelle Deportivo","Teatro Pérez Galdós","Francia"
"10/28/2023 12:16","10/28/2023 12:37","Muelle Deportivo","Teatro Pérez Galdós","Francia"
"10/28/2023 12:17","10/28/2023 12:36","Mercado Central","Obelisco","Italia"
"10/28/2023 12:18","10/28/2023 12:44","Castillo de Mata (elect.)","Plaza Manuel Becerra (elect.)","Rep. Checa"
"10/28/2023 12:18","10/28/2023 12:44","Castillo de Mata (elect.)","Plaza Manuel Becerra (elect.)","Rep. Checa"
"10/28/2023 12:39","10/28/2023 13:00","Intermodal El Rincón","Plazoleta de Farray","Alemania"
"10/28/2023 12:39","10/28/2023 12:44","Intermodal El Rincón","Intermodal El Rincón","Alemania"
"10/28/2023 12:45","10/28/2023 13:00","Intermodal El Rincón","Plazoleta de Farray","Alemania"
"10/28/2023 12:51","10/28/2023 13:01","Plaza O'Shanahan","San Telmo","Francia"
"10/28/2023 12:53","10/28/2023 13:01","Gabinete Literario","Cabildo de Gran Canaria","Alemania"
"10/28/2023 13:11","10/28/2023 13:22","Plaza de España","Plaza del Pilar","Italia"
"10/28/2023 13:13","10/28/2023 13:53","Castillo de Mata (elect.)","Plaza San Agustín","Alemania"
"10/28/2023 13:15","10/28/2023 13:43","Obelisco","Obelisco","Noruega"
"10/28/2023 13:36","10/28/2023 13:43","C.C. El Muelle","Plazoleta de Farray","Francia"
"10/28/2023 13:42","10/28/2023 14:07","Plaza Manuel Becerra (elect.)","Plaza Manuel Becerra (elect.)","Rep. Checa"
"10/28/2023 13:42","10/28/2023 14:07","Plaza Manuel Becerra (elect.)","Plaza Manuel Becerra (elect.)","Rep. Checa"
"10/28/2023 13:46","10/28/2023 13:56","Plazoleta de Farray","Castillo de la Luz","Polonia"
"10/28/2023 13:46","10/28/2023 13:56","Plazoleta de Farray","Castillo de la Luz","Polonia"
"10/28/2023 14:10","10/28/2023 14:17","Castillo de la Luz","Castillo de la Luz","Suiza"
"10/28/2023 14:14","10/28/2023 14:17","Churruca","Plaza del Pilar","Polonia"
"10/28/2023 14:18","10/28/2023 14:25","C.C. El Muelle","Plazoleta de Farray","Italia"
"10/28/2023 14:25","10/28/2023 14:48","Castillo de la Luz","Plaza Manuel Becerra","Suiza"
"10/28/2023 14:25","10/28/2023 14:47","Castillo de la Luz","Plaza Manuel Becerra","Suiza"
"10/28/2023 14:40","10/28/2023 15:04","San Telmo","Plaza de España","Austria"
"10/28/2023 14:40","10/28/2023 15:05","San Telmo","Plaza de España","Austria"
"10/28/2023 14:43","10/28/2023 14:58","Plaza del Pilar","Las Canteras - Luis Morote","Países Bajos"
"10/28/2023 14:45","10/28/2023 14:52","Plaza de España","Plaza del Pilar","Reino Unido"
"10/28/2023 15:15","10/28/2023 15:24","Plaza del Pilar","Parque Santa Catalina","Reino Unido"
"10/28/2023 15:25","10/28/2023 15:56","Plazoleta de Farray","Plazoleta de Farray","Irlanda"
"10/28/2023 15:32","10/28/2023 18:22","Plaza de España (elect.)","Plaza de España (elect.)","Italia"
"10/28/2023 15:54","10/28/2023 16:02","Torre Woermann","Plazoleta de Farray","Polonia"
"10/28/2023 15:54","10/28/2023 16:02","Torre Woermann","Plazoleta de Farray","Polonia"
"10/28/2023 16:03","10/28/2023 16:40","Plaza San Agustín","Plaza del Pilar","Italia"
"10/28/2023 16:30","10/28/2023 18:35","Plaza de la feria ","Plaza de la feria ","Alemania"
"10/28/2023 16:31","10/28/2023 16:41","Plaza del Pilar","Plaza del Pilar","Alemania"
"10/28/2023 16:31","10/28/2023 16:32","Obelisco","Obelisco","Italia"
"10/28/2023 16:33","10/28/2023 16:50","Obelisco","Mercado Central","Italia"
"10/28/2023 17:02","10/28/2023 17:14","Mercado Central","Torre Woermann","Alemania"
"10/28/2023 17:05","10/28/2023 17:24","Plaza de España","Intermodal El Rincón","Países Bajos"
"10/28/2023 17:11","10/28/2023 17:20","Plaza de España","Torre Woermann","Bélgica"
"10/28/2023 17:25","10/28/2023 17:34","Parque Santa Catalina","Parque Santa Catalina","Francia"
"10/28/2023 17:26","10/28/2023 17:45","C.C. El Muelle","San Telmo","Alemania"
"10/28/2023 17:52","10/28/2023 18:25","San Telmo","Torre Las Palmas","Francia"
"10/28/2023 17:52","10/28/2023 18:25","San Telmo","Torre Las Palmas","Francia"
"10/28/2023 17:53","10/28/2023 18:04","San Telmo","Ayuntamiento","Lituania"
"10/28/2023 18:05","10/28/2023 18:10","Plazoleta de Farray","Plaza del Pilar","Polonia"
"10/28/2023 18:05","10/28/2023 18:12","Torre Woermann","Plaza Manuel Becerra","Rep. Checa"
"10/28/2023 18:05","10/28/2023 18:12","Torre Woermann","Plaza Manuel Becerra","Rep. Checa"
"10/28/2023 18:24","10/28/2023 18:47","Aparcamiento Sanapú","Aparcamiento Sanapú","Alemania"
"10/28/2023 18:25","10/28/2023 18:47","Aparcamiento Sanapú","Aparcamiento Sanapú","Alemania"
"10/28/2023 18:33","10/28/2023 18:54","San Telmo","Las Canteras - Luis Morote","Alemania"
"10/28/2023 18:36","10/28/2023 18:48","C.C. El Muelle","Ayuntamiento","Bélgica"
"10/28/2023 18:53","10/28/2023 18:59","Parque del Estadio Insular","Oficina Sagulpa","Dinamarca"
"10/28/2023 19:03","10/28/2023 19:04","Plazoleta de Farray","Plazoleta de Farray","Italia"
"10/28/2023 19:04","10/28/2023 19:18","Plazoleta de Farray","Plaza del Pilar","Italia"
"10/28/2023 19:12","10/28/2023 19:15","Plaza del Pilar","Churruca","Polonia"
"10/28/2023 19:14","10/28/2023 19:20","Torre Woermann","Torre Woermann","Reino Unido"
"10/28/2023 19:20","10/28/2023 19:35","Intermodal El Rincón","Plaza de España","Alemania"
"10/28/2023 19:33","10/28/2023 19:39","Plazoleta de Farray","Plaza del Pilar","Francia"
"10/28/2023 19:33","10/28/2023 19:44","Las Canteras - Luis Morote","Las Canteras - Luis Morote","Italia"
"10/28/2023 19:35","10/28/2023 20:02","Plaza de España (elect.)","Plaza del Pilar","Alemania"
"10/28/2023 20:01","10/28/2023 20:50","Las Canteras - Luis Morote","Intermodal El Rincón","Italia"
"10/28/2023 20:14","10/28/2023 20:21","Plaza del Pilar","Plazoleta de Farray","Polonia"
"10/28/2023 20:49","10/28/2023 21:16","Las Canteras - Luis Morote","San Telmo","Suecia"
"10/28/2023 21:15","10/28/2023 21:27","Intermodal El Rincón","IES Mesa y López","Polonia"
"10/28/2023 21:24","10/28/2023 21:30","Plaza del Pilar","Plazoleta de Farray","Francia"
"10/28/2023 22:02","10/28/2023 22:10","Churruca","Parque Santa Catalina","Reino Unido"
"10/28/2023 22:04","10/28/2023 22:31","Mercado Central","Torre Las Palmas","Países Bajos"
"10/28/2023 22:15","10/28/2023 22:24","Plaza del Pilar","Mercado Central","Bélgica"
"10/28/2023 22:20","10/28/2023 22:35","Plaza del Pilar","Parque Santa Catalina","Austria"
"10/28/2023 22:43","10/28/2023 23:04","Plazoleta de Farray","Castillo de la Luz","Italia"
"10/29/2023 6:44","10/29/2023 6:56","Parque del Estadio Insular","Plaza de la feria ","Países Bajos"
"10/29/2023 7:13","10/29/2023 7:25","Torre Las Palmas","San Telmo","Francia"
"10/29/2023 8:34","10/29/2023 8:49","León y Castillo","Churruca","Polonia"
"10/29/2023 8:51","10/29/2023 9:18","Plaza del Pilar","Mercado Central","Austria"
"10/29/2023 8:51","10/29/2023 9:13","San Bernardo","Las Canteras - Luis Morote","Reino Unido"
"10/29/2023 9:03","10/29/2023 9:06","Torre Woermann","Castillo de la Luz","Reino Unido"
"10/29/2023 9:13","10/29/2023 9:42","Torre Woermann","Torre Woermann","Alemania"
"10/29/2023 9:49","10/29/2023 9:55","C.C. La Minilla","Plaza del Pilar","Italia"
"10/29/2023 10:16","10/29/2023 10:45","Plazoleta de Farray","Castillo de la Luz","Polonia"
"10/29/2023 10:20","10/29/2023 10:44","Las Canteras - Luis Morote","San Bernardo","Reino Unido"
"10/29/2023 10:28","10/29/2023 10:45","Plazoleta de Farray","Castillo de la Luz","Polonia"
"10/29/2023 10:31","10/29/2023 10:48","Churruca","León y Castillo","Polonia"
"10/29/2023 10:38","10/29/2023 11:35","Las Canteras - Luis Morote","Las Canteras - Luis Morote","Finlandia"
"10/29/2023 10:40","10/29/2023 11:00","Plaza de España (elect.)","Plaza de España (elect.)","Italia"
"10/29/2023 10:46","10/29/2023 10:57","León y Castillo","Base Naval","Alemania"
"10/29/2023 10:52","10/29/2023 11:00","IES Mesa y López","Intermodal El Rincón","Polonia"
"10/29/2023 11:08","10/29/2023 11:17","Torre Woermann","Plaza de España","Finlandia"
"10/29/2023 11:09","10/29/2023 11:17","Torre Woermann","Plaza de España","Italia"
"10/29/2023 11:12","10/29/2023 11:16","Plaza San Agustín","Plaza San Agustín","Eslovenia"
"10/29/2023 11:14","10/29/2023 11:18","Plaza San Agustín","Plaza San Agustín","Eslovenia"
"10/29/2023 11:18","10/29/2023 11:28","Plaza San Agustín","Plaza San Agustín","Eslovenia"
"10/29/2023 11:19","10/29/2023 11:44","Plaza San Agustín","Plaza de la feria ","Eslovenia"
"10/29/2023 11:29","10/29/2023 11:44","Plaza San Agustín","Plaza de la feria ","Eslovenia"
